结算时间(AEST),州/区域代码,电价(AUD$/MWh)
2025/01/20 20:25:00,TAS1,202.48
2025/01/20 20:25:00,VIC1,205.35
2025/01/20 20:30:00,NSW1,142.44
2025/01/20 20:30:00,QLD1,153.83
2025/01/20 20:30:00,SA1,139.63
2025/01/20 20:30:00,TAS1,140.69
2025/01/20 20:30:00,VIC1,140.65
2025/01/20 20:35:00,NSW1,148.0
2025/01/20 20:35:00,QLD1,160.16
2025/01/20 20:35:00,SA1,147.16
2025/01/20 20:35:00,TAS1,144.28
2025/01/20 20:35:00,VIC1,147.2
2025/01/20 20:40:00,NSW1,162.62
2025/01/20 20:40:00,QLD1,174.63
2025/01/20 20:40:00,SA1,166.37
2025/01/20 20:40:00,TAS1,161.95
2025/01/20 20:40:00,VIC1,165.67
2025/01/20 20:45:00,NSW1,132.79
2025/01/20 20:45:00,QLD1,143.33
2025/01/20 20:45:00,SA1,138.04
2025/01/20 20:45:00,TAS1,136.89
2025/01/20 20:45:00,VIC1,135.96
2025/01/20 20:50:00,NSW1,128.89
2025/01/20 20:50:00,QLD1,139.73
2025/01/20 20:50:00,SA1,138.0
2025/01/20 20:50:00,TAS1,135.03
2025/01/20 20:50:00,VIC1,132.4
2025/01/20 20:55:00,NSW1,119.18
2025/01/20 20:55:00,QLD1,129.76
2025/01/20 20:55:00,SA1,138.0
2025/01/20 20:55:00,TAS1,136.53
2025/01/20 20:55:00,VIC1,133.58
2025/01/20 21:00:00,NSW1,112.5
2025/01/20 21:00:00,QLD1,123.1
2025/01/20 21:00:00,SA1,139.0
2025/01/20 21:00:00,TAS1,140.06
2025/01/20 21:00:00,VIC1,135.96
2025/01/20 21:05:00,NSW1,141.41
2025/01/20 21:05:00,QLD1,153.83
2025/01/20 21:05:00,SA1,170.44
2025/01/20 21:05:00,TAS1,175.59
2025/01/20 21:05:00,VIC1,167.82
2025/01/20 21:10:00,NSW1,132.32
2025/01/20 21:10:00,QLD1,143.99
2025/01/20 21:10:00,SA1,138.04
2025/01/20 21:10:00,TAS1,140.81
2025/01/20 21:10:00,VIC1,133.89
2025/01/20 21:15:00,NSW1,132.1
2025/01/20 21:15:00,QLD1,143.65
2025/01/20 21:15:00,SA1,138.0
2025/01/20 21:15:00,TAS1,140.06
2025/01/20 21:15:00,VIC1,133.5
2025/01/20 21:20:00,NSW1,121.03
2025/01/20 21:20:00,QLD1,131.45
2025/01/20 21:20:00,SA1,138.0
2025/01/20 21:20:00,TAS1,140.06
2025/01/20 21:20:00,VIC1,132.51
2025/01/20 21:25:00,NSW1,99.66
2025/01/20 21:25:00,QLD1,110.83
2025/01/20 21:25:00,SA1,146.85
2025/01/20 21:25:00,TAS1,150.4
2025/01/20 21:25:00,VIC1,143.38
2025/01/20 21:30:00,NSW1,101.65
2025/01/20 21:30:00,QLD1,110.83
2025/01/20 21:30:00,SA1,138.0
2025/01/20 21:30:00,TAS1,140.06
2025/01/20 21:30:00,VIC1,132.72
2025/01/20 21:35:00,NSW1,108.89
2025/01/20 21:35:00,QLD1,117.99
2025/01/20 21:35:00,SA1,341.31
2025/01/20 21:35:00,TAS1,350.2
2025/01/20 21:35:00,VIC1,336.42
2025/01/20 21:40:00,NSW1,108.89
2025/01/20 21:40:00,QLD1,117.94
2025/01/20 21:40:00,SA1,224.09
2025/01/20 21:40:00,TAS1,233.37
2025/01/20 21:40:00,VIC1,223.61
2025/01/20 21:45:00,NSW1,104.5
2025/01/20 21:45:00,QLD1,112.75
2025/01/20 21:45:00,SA1,144.36
2025/01/20 21:45:00,TAS1,149.33
2025/01/20 21:45:00,VIC1,142.72
2025/01/20 21:50:00,NSW1,104.29
2025/01/20 21:50:00,QLD1,112.75
2025/01/20 21:50:00,SA1,170.44
2025/01/20 21:50:00,TAS1,175.64
2025/01/20 21:50:00,VIC1,168.3
2025/01/20 21:55:00,NSW1,104.5
2025/01/20 21:55:00,QLD1,112.75
2025/01/20 21:55:00,SA1,146.78
2025/01/20 21:55:00,TAS1,148.55
2025/01/20 21:55:00,VIC1,143.07
2025/01/20 22:00:00,NSW1,101.27
2025/01/20 22:00:00,QLD1,109.73
2025/01/20 22:00:00,SA1,146.61
2025/01/20 22:00:00,TAS1,149.36
2025/01/20 22:00:00,VIC1,144.22
2025/01/20 22:05:00,NSW1,101.86
2025/01/20 22:05:00,QLD1,110.83
2025/01/20 22:05:00,SA1,145.69
2025/01/20 22:05:00,TAS1,149.13
2025/01/20 22:05:00,VIC1,144.0
2025/01/20 22:10:00,NSW1,118.95
2025/01/20 22:10:00,QLD1,130.31
2025/01/20 22:10:00,SA1,138.4
2025/01/20 22:10:00,TAS1,141.47
2025/01/20 22:10:00,VIC1,136.6
2025/01/20 22:15:00,NSW1,163.14
2025/01/20 22:15:00,QLD1,179.91
2025/01/20 22:15:00,SA1,159.44
2025/01/20 22:15:00,TAS1,161.45
2025/01/20 22:15:00,VIC1,155.89
2025/01/20 22:20:00,NSW1,126.81
2025/01/20 22:20:00,QLD1,139.73
2025/01/20 22:20:00,SA1,138.0
2025/01/20 22:20:00,TAS1,140.06
2025/01/20 22:20:00,VIC1,133.65
2025/01/20 22:25:00,NSW1,140.95
2025/01/20 22:25:00,QLD1,155.96
2025/01/20 22:25:00,SA1,138.04
2025/01/20 22:25:00,TAS1,140.06
2025/01/20 22:25:00,VIC1,134.52
2025/01/20 22:30:00,NSW1,137.55
2025/01/20 22:30:00,QLD1,153.83
2025/01/20 22:30:00,SA1,138.0
2025/01/20 22:30:00,TAS1,139.93
2025/01/20 22:30:00,VIC1,133.06
2025/01/20 22:35:00,NSW1,204.5
2025/01/20 22:35:00,QLD1,225.75
2025/01/20 22:35:00,SA1,199.4
2025/01/20 22:35:00,TAS1,203.95
2025/01/20 22:35:00,VIC1,196.42
2025/01/20 22:40:00,NSW1,165.76
2025/01/20 22:40:00,QLD1,186.37
2025/01/20 22:40:00,SA1,160.52
2025/01/20 22:40:00,TAS1,165.7
2025/01/20 22:40:00,VIC1,160.0
2025/01/20 22:45:00,NSW1,171.83
2025/01/20 22:45:00,QLD1,190.74
2025/01/20 22:45:00,SA1,166.26
2025/01/20 22:45:00,TAS1,170.34
2025/01/20 22:45:00,VIC1,164.48
2025/01/20 22:50:00,NSW1,164.65
2025/01/20 22:50:00,QLD1,181.34
2025/01/20 22:50:00,SA1,161.6
2025/01/20 22:50:00,TAS1,165.7
2025/01/20 22:50:00,VIC1,160.0
2025/01/20 22:55:00,NSW1,174.37
2025/01/20 22:55:00,QLD1,190.78
2025/01/20 22:55:00,SA1,170.44
2025/01/20 22:55:00,TAS1,173.63
2025/01/20 22:55:00,VIC1,168.09
2025/01/20 23:00:00,NSW1,163.64
2025/01/20 23:00:00,QLD1,178.95
2025/01/20 23:00:00,SA1,162.85
2025/01/20 23:00:00,TAS1,164.85
2025/01/20 23:00:00,VIC1,160.0
2025/01/20 23:05:00,NSW1,144.43
2025/01/20 23:05:00,QLD1,156.77
2025/01/20 23:05:00,SA1,170.44
2025/01/20 23:05:00,TAS1,173.5
2025/01/20 23:05:00,VIC1,168.4
2025/01/20 23:10:00,NSW1,138.43
2025/01/20 23:10:00,QLD1,153.83
2025/01/20 23:10:00,SA1,170.45
2025/01/20 23:10:00,TAS1,175.57
2025/01/20 23:10:00,VIC1,171.04
2025/01/20 23:15:00,NSW1,140.16
2025/01/20 23:15:00,QLD1,153.83
2025/01/20 23:15:00,SA1,170.44
2025/01/20 23:15:00,TAS1,174.57
2025/01/20 23:15:00,VIC1,169.8
2025/01/20 23:20:00,NSW1,163.94
2025/01/20 23:20:00,QLD1,178.95
2025/01/20 23:20:00,SA1,170.6
2025/01/20 23:20:00,TAS1,174.57
2025/01/20 23:20:00,VIC1,170.37
2025/01/20 23:25:00,NSW1,140.33
2025/01/20 23:25:00,QLD1,153.83
2025/01/20 23:25:00,SA1,170.44
2025/01/20 23:25:00,TAS1,173.82
2025/01/20 23:25:00,VIC1,169.8
2025/01/20 23:30:00,NSW1,127.65
2025/01/20 23:30:00,QLD1,139.73
2025/01/20 23:30:00,SA1,177.19
2025/01/20 23:30:00,TAS1,179.34
2025/01/20 23:30:00,VIC1,175.22
2025/01/20 23:35:00,NSW1,143.11
2025/01/20 23:35:00,QLD1,153.83
2025/01/20 23:35:00,SA1,171.83
2025/01/20 23:35:00,TAS1,171.78
2025/01/20 23:35:00,VIC1,167.77
2025/01/20 23:40:00,NSW1,161.92
2025/01/20 23:40:00,QLD1,176.33
2025/01/20 23:40:00,SA1,165.79
2025/01/20 23:40:00,TAS1,163.87
2025/01/20 23:40:00,VIC1,160.0
2025/01/20 23:45:00,NSW1,162.05
2025/01/20 23:45:00,QLD1,175.42
2025/01/20 23:45:00,SA1,166.93
2025/01/20 23:45:00,TAS1,163.39
2025/01/20 23:45:00,VIC1,160.0
2025/01/20 23:50:00,NSW1,159.83
2025/01/20 23:50:00,QLD1,172.87
2025/01/20 23:50:00,SA1,166.16
2025/01/20 23:50:00,TAS1,164.15
2025/01/20 23:50:00,VIC1,160.0
2025/01/20 23:55:00,NSW1,157.82
2025/01/20 23:55:00,QLD1,169.56
2025/01/20 23:55:00,SA1,167.49
2025/01/20 23:55:00,TAS1,165.77
2025/01/20 23:55:00,VIC1,161.94
2025/01/21 00:00:00,NSW1,141.5
2025/01/21 00:00:00,QLD1,153.83
2025/01/21 00:00:00,SA1,147.9
2025/01/21 00:00:00,TAS1,145.41
2025/01/21 00:00:00,VIC1,141.77
2025/01/21 00:05:00,NSW1,134.66
2025/01/21 00:05:00,QLD1,144.43
2025/01/21 00:05:00,SA1,143.35
2025/01/21 00:05:00,TAS1,140.06
2025/01/21 00:05:00,VIC1,135.94
2025/01/21 00:10:00,NSW1,113.39
2025/01/21 00:10:00,QLD1,122.95
2025/01/21 00:10:00,SA1,152.24
2025/01/21 00:10:00,TAS1,147.73
2025/01/21 00:10:00,VIC1,144.46
2025/01/21 00:15:00,NSW1,102.4
2025/01/21 00:15:00,QLD1,110.83
2025/01/21 00:15:00,SA1,200.0
2025/01/21 00:15:00,TAS1,195.78
2025/01/21 00:15:00,VIC1,191.64
2025/01/21 00:20:00,NSW1,123.96
2025/01/21 00:20:00,QLD1,133.5
2025/01/21 00:20:00,SA1,144.69
2025/01/21 00:20:00,TAS1,140.06
2025/01/21 00:20:00,VIC1,136.83
2025/01/21 00:25:00,NSW1,101.49
2025/01/21 00:25:00,QLD1,109.73
2025/01/21 00:25:00,SA1,145.3
2025/01/21 00:25:00,TAS1,140.06
2025/01/21 00:25:00,VIC1,136.56
2025/01/21 00:30:00,NSW1,102.47
2025/01/21 00:30:00,QLD1,110.83
2025/01/21 00:30:00,SA1,138.04
2025/01/21 00:30:00,TAS1,134.98
2025/01/21 00:30:00,VIC1,129.67
2025/01/21 00:35:00,NSW1,103.24
2025/01/21 00:35:00,QLD1,110.83
2025/01/21 00:35:00,SA1,144.68
2025/01/21 00:35:00,TAS1,140.06
2025/01/21 00:35:00,VIC1,135.94
2025/01/21 00:40:00,NSW1,97.35
2025/01/21 00:40:00,QLD1,105.05
2025/01/21 00:40:00,SA1,170.44
2025/01/21 00:40:00,TAS1,164.59
2025/01/21 00:40:00,VIC1,160.43
2025/01/21 00:45:00,NSW1,92.0
2025/01/21 00:45:00,QLD1,99.75
2025/01/21 00:45:00,SA1,146.22
2025/01/21 00:45:00,TAS1,140.06
2025/01/21 00:45:00,VIC1,135.94
2025/01/21 00:50:00,NSW1,83.71
2025/01/21 00:50:00,QLD1,90.73
2025/01/21 00:50:00,SA1,170.44
2025/01/21 00:50:00,TAS1,163.46
2025/01/21 00:50:00,VIC1,159.75
2025/01/21 00:55:00,NSW1,76.0
2025/01/21 00:55:00,QLD1,82.3
2025/01/21 00:55:00,SA1,200.0
2025/01/21 00:55:00,TAS1,194.92
2025/01/21 00:55:00,VIC1,190.71
2025/01/21 01:00:00,NSW1,93.89
2025/01/21 01:00:00,QLD1,99.75
2025/01/21 01:00:00,SA1,146.81
2025/01/21 01:00:00,TAS1,140.69
2025/01/21 01:00:00,VIC1,137.53
2025/01/21 01:05:00,NSW1,103.12
2025/01/21 01:05:00,QLD1,110.83
2025/01/21 01:05:00,SA1,138.0
2025/01/21 01:05:00,TAS1,135.32
2025/01/21 01:05:00,VIC1,129.33
2025/01/21 01:10:00,NSW1,150.89
2025/01/21 01:10:00,QLD1,160.36
2025/01/21 01:10:00,SA1,164.52
2025/01/21 01:10:00,TAS1,160.08
2025/01/21 01:10:00,VIC1,153.78
2025/01/21 01:15:00,NSW1,130.13
2025/01/21 01:15:00,QLD1,139.73
2025/01/21 01:15:00,SA1,140.22
2025/01/21 01:15:00,TAS1,135.67
2025/01/21 01:15:00,VIC1,130.0
2025/01/21 01:20:00,NSW1,130.24
2025/01/21 01:20:00,QLD1,139.29
2025/01/21 01:20:00,SA1,138.79
2025/01/21 01:20:00,TAS1,136.71
2025/01/21 01:20:00,VIC1,130.0
2025/01/21 01:25:00,NSW1,114.4
2025/01/21 01:25:00,QLD1,122.95
2025/01/21 01:25:00,SA1,140.95
2025/01/21 01:25:00,TAS1,140.06
2025/01/21 01:25:00,VIC1,133.18
2025/01/21 01:30:00,NSW1,126.21
2025/01/21 01:30:00,QLD1,135.62
2025/01/21 01:30:00,SA1,141.16
2025/01/21 01:30:00,TAS1,140.06
2025/01/21 01:30:00,VIC1,132.85
2025/01/21 01:35:00,NSW1,134.63
2025/01/21 01:35:00,QLD1,145.61
2025/01/21 01:35:00,SA1,145.99
2025/01/21 01:35:00,TAS1,140.06
2025/01/21 01:35:00,VIC1,134.2
2025/01/21 01:40:00,NSW1,141.5
2025/01/21 01:40:00,QLD1,153.83
2025/01/21 01:40:00,SA1,150.92
2025/01/21 01:40:00,TAS1,147.02
2025/01/21 01:40:00,VIC1,140.88
2025/01/21 01:45:00,NSW1,150.89
2025/01/21 01:45:00,QLD1,163.06
2025/01/21 01:45:00,SA1,161.23
2025/01/21 01:45:00,TAS1,156.86
2025/01/21 01:45:00,VIC1,150.3
2025/01/21 01:50:00,NSW1,130.47
2025/01/21 01:50:00,QLD1,142.63
2025/01/21 01:50:00,SA1,139.04
2025/01/21 01:50:00,TAS1,136.71
2025/01/21 01:50:00,VIC1,130.0
2025/01/21 01:55:00,NSW1,129.48
2025/01/21 01:55:00,QLD1,139.79
2025/01/21 01:55:00,SA1,139.59
2025/01/21 01:55:00,TAS1,137.06
2025/01/21 01:55:00,VIC1,130.0
2025/01/21 02:00:00,NSW1,105.2
2025/01/21 02:00:00,QLD1,112.75
2025/01/21 02:00:00,SA1,121.34
2025/01/21 02:00:00,TAS1,120.08
2025/01/21 02:00:00,VIC1,113.32
2025/01/21 02:05:00,NSW1,128.6
2025/01/21 02:05:00,QLD1,137.02
2025/01/21 02:05:00,SA1,138.53
2025/01/21 02:05:00,TAS1,137.4
2025/01/21 02:05:00,VIC1,130.0
2025/01/21 02:10:00,NSW1,105.89
2025/01/21 02:10:00,QLD1,112.06
2025/01/21 02:10:00,SA1,121.54
2025/01/21 02:10:00,TAS1,120.08
2025/01/21 02:10:00,VIC1,113.61
2025/01/21 02:15:00,NSW1,103.53
2025/01/21 02:15:00,QLD1,110.83
2025/01/21 02:15:00,SA1,138.04
2025/01/21 02:15:00,TAS1,137.49
2025/01/21 02:15:00,VIC1,130.08
2025/01/21 02:20:00,NSW1,103.19
2025/01/21 02:20:00,QLD1,109.73
2025/01/21 02:20:00,SA1,157.77
2025/01/21 02:20:00,TAS1,160.06
2025/01/21 02:20:00,VIC1,149.67
2025/01/21 02:25:00,NSW1,92.82
2025/01/21 02:25:00,QLD1,99.95
2025/01/21 02:25:00,SA1,138.11
2025/01/21 02:25:00,TAS1,141.37
2025/01/21 02:25:00,VIC1,131.73
2025/01/21 02:30:00,NSW1,100.82
2025/01/21 02:30:00,QLD1,107.88
2025/01/21 02:30:00,SA1,108.44
2025/01/21 02:30:00,TAS1,120.08
2025/01/21 02:30:00,VIC1,102.38
2025/01/21 02:35:00,NSW1,102.53
2025/01/21 02:35:00,QLD1,109.73
2025/01/21 02:35:00,SA1,138.04
2025/01/21 02:35:00,TAS1,141.16
2025/01/21 02:35:00,VIC1,130.61
2025/01/21 02:40:00,NSW1,105.45
2025/01/21 02:40:00,QLD1,110.83
2025/01/21 02:40:00,SA1,138.04
2025/01/21 02:40:00,TAS1,159.04
2025/01/21 02:40:00,VIC1,130.54
2025/01/21 02:45:00,NSW1,93.88
2025/01/21 02:45:00,QLD1,99.75
2025/01/21 02:45:00,SA1,170.44
2025/01/21 02:45:00,TAS1,171.86
2025/01/21 02:45:00,VIC1,161.21
2025/01/21 02:50:00,NSW1,81.1
2025/01/21 02:50:00,QLD1,86.63
2025/01/21 02:50:00,SA1,155.83
2025/01/21 02:50:00,TAS1,160.06
2025/01/21 02:50:00,VIC1,149.4
2025/01/21 02:55:00,NSW1,80.84
2025/01/21 02:55:00,QLD1,86.83
2025/01/21 02:55:00,SA1,132.21
2025/01/21 02:55:00,TAS1,135.56
2025/01/21 02:55:00,VIC1,125.78
2025/01/21 03:00:00,NSW1,94.59
2025/01/21 03:00:00,QLD1,99.75
2025/01/21 03:00:00,SA1,154.14
2025/01/21 03:00:00,TAS1,160.06
2025/01/21 03:00:00,VIC1,148.47
2025/01/21 03:05:00,NSW1,86.77
2025/01/21 03:05:00,QLD1,91.08
2025/01/21 03:05:00,SA1,108.44
2025/01/21 03:05:00,TAS1,160.06
2025/01/21 03:05:00,VIC1,103.06
2025/01/21 03:10:00,NSW1,96.92
2025/01/21 03:10:00,QLD1,99.95
2025/01/21 03:10:00,SA1,158.52
2025/01/21 03:10:00,TAS1,163.55
2025/01/21 03:10:00,VIC1,151.43
2025/01/21 03:15:00,NSW1,106.39
2025/01/21 03:15:00,QLD1,109.73
2025/01/21 03:15:00,SA1,153.87
2025/01/21 03:15:00,TAS1,160.06
2025/01/21 03:15:00,VIC1,148.19
2025/01/21 03:20:00,NSW1,96.39
2025/01/21 03:20:00,QLD1,99.95
2025/01/21 03:20:00,SA1,108.44
2025/01/21 03:20:00,TAS1,197.1
2025/01/21 03:20:00,VIC1,103.72
2025/01/21 03:25:00,NSW1,96.29
2025/01/21 03:25:00,QLD1,99.95
2025/01/21 03:25:00,SA1,132.21
2025/01/21 03:25:00,TAS1,160.06
2025/01/21 03:25:00,VIC1,126.97
2025/01/21 03:30:00,NSW1,89.92
2025/01/21 03:30:00,QLD1,93.83
2025/01/21 03:30:00,SA1,200.0
2025/01/21 03:30:00,TAS1,209.02
2025/01/21 03:30:00,VIC1,195.09
2025/01/21 03:35:00,NSW1,94.64
2025/01/21 03:35:00,QLD1,99.95
2025/01/21 03:35:00,SA1,168.05
2025/01/21 03:35:00,TAS1,177.86
2025/01/21 03:35:00,VIC1,163.22
2025/01/21 03:40:00,NSW1,82.06
2025/01/21 03:40:00,QLD1,86.63
2025/01/21 03:40:00,SA1,108.44
2025/01/21 03:40:00,TAS1,197.1
2025/01/21 03:40:00,VIC1,104.01
2025/01/21 03:45:00,NSW1,88.88
2025/01/21 03:45:00,QLD1,93.83
2025/01/21 03:45:00,SA1,138.04
2025/01/21 03:45:00,TAS1,143.72
2025/01/21 03:45:00,VIC1,132.3
2025/01/21 03:50:00,NSW1,82.01
2025/01/21 03:50:00,QLD1,86.63
2025/01/21 03:50:00,SA1,170.44
2025/01/21 03:50:00,TAS1,177.9
2025/01/21 03:50:00,VIC1,165.24
2025/01/21 03:55:00,NSW1,95.53
2025/01/21 03:55:00,QLD1,99.75
2025/01/21 03:55:00,SA1,152.41
2025/01/21 03:55:00,TAS1,160.08
2025/01/21 03:55:00,VIC1,148.58
2025/01/21 04:00:00,NSW1,83.44
2025/01/21 04:00:00,QLD1,86.63
2025/01/21 04:00:00,SA1,108.44
2025/01/21 04:00:00,TAS1,160.08
2025/01/21 04:00:00,VIC1,104.67
2025/01/21 04:05:00,NSW1,97.35
2025/01/21 04:05:00,QLD1,99.95
2025/01/21 04:05:00,SA1,159.12
2025/01/21 04:05:00,TAS1,171.46
2025/01/21 04:05:00,VIC1,158.88
2025/01/21 04:10:00,NSW1,107.92
2025/01/21 04:10:00,QLD1,110.83
2025/01/21 04:10:00,SA1,158.48
2025/01/21 04:10:00,TAS1,170.06
2025/01/21 04:10:00,VIC1,157.05
2025/01/21 04:15:00,NSW1,111.04
2025/01/21 04:15:00,QLD1,112.75
2025/01/21 04:15:00,SA1,149.6
2025/01/21 04:15:00,TAS1,170.06
2025/01/21 04:15:00,VIC1,147.15
2025/01/21 04:20:00,NSW1,108.89
2025/01/21 04:20:00,QLD1,110.83
2025/01/21 04:20:00,SA1,152.75
2025/01/21 04:20:00,TAS1,170.06
2025/01/21 04:20:00,VIC1,149.14
2025/01/21 04:25:00,NSW1,108.89
2025/01/21 04:25:00,QLD1,110.83
2025/01/21 04:25:00,SA1,161.35
2025/01/21 04:25:00,TAS1,170.06
2025/01/21 04:25:00,VIC1,157.15
2025/01/21 04:30:00,NSW1,110.28
2025/01/21 04:30:00,QLD1,112.75
2025/01/21 04:30:00,SA1,164.19
2025/01/21 04:30:00,TAS1,171.03
2025/01/21 04:30:00,VIC1,159.28
2025/01/21 04:35:00,NSW1,108.89
2025/01/21 04:35:00,QLD1,110.83
2025/01/21 04:35:00,SA1,138.0
2025/01/21 04:35:00,TAS1,138.77
2025/01/21 04:35:00,VIC1,131.62
2025/01/21 04:40:00,NSW1,109.6
2025/01/21 04:40:00,QLD1,110.83
2025/01/21 04:40:00,SA1,138.0
2025/01/21 04:40:00,TAS1,138.95
2025/01/21 04:40:00,VIC1,132.47
2025/01/21 04:45:00,NSW1,108.89
2025/01/21 04:45:00,QLD1,110.9
2025/01/21 04:45:00,SA1,138.0
2025/01/21 04:45:00,TAS1,138.83
2025/01/21 04:45:00,VIC1,132.02
2025/01/21 04:50:00,NSW1,121.39
2025/01/21 04:50:00,QLD1,122.95
2025/01/21 04:50:00,SA1,143.94
2025/01/21 04:50:00,TAS1,142.91
2025/01/21 04:50:00,VIC1,137.28
2025/01/21 04:55:00,NSW1,111.34
2025/01/21 04:55:00,QLD1,112.75
2025/01/21 04:55:00,SA1,141.67
2025/01/21 04:55:00,TAS1,140.71
2025/01/21 04:55:00,VIC1,135.17
2025/01/21 05:00:00,NSW1,132.51
2025/01/21 05:00:00,QLD1,133.5
2025/01/21 05:00:00,SA1,170.44
2025/01/21 05:00:00,TAS1,170.12
2025/01/21 05:00:00,VIC1,164.69
2025/01/21 05:05:00,NSW1,108.7
2025/01/21 05:05:00,QLD1,110.83
2025/01/21 05:05:00,SA1,170.44
2025/01/21 05:05:00,TAS1,166.63
2025/01/21 05:05:00,VIC1,164.03
2025/01/21 05:10:00,NSW1,137.45
2025/01/21 05:10:00,QLD1,139.73
2025/01/21 05:10:00,SA1,188.1
2025/01/21 05:10:00,TAS1,183.43
2025/01/21 05:10:00,VIC1,182.34
2025/01/21 05:15:00,NSW1,120.21
2025/01/21 05:15:00,QLD1,122.95
2025/01/21 05:15:00,SA1,201.74
2025/01/21 05:15:00,TAS1,199.47
2025/01/21 05:15:00,VIC1,198.34
2025/01/21 05:20:00,NSW1,155.65
2025/01/21 05:20:00,QLD1,157.46
2025/01/21 05:20:00,SA1,170.44
2025/01/21 05:20:00,TAS1,169.13
2025/01/21 05:20:00,VIC1,165.5
2025/01/21 05:25:00,NSW1,168.5
2025/01/21 05:25:00,QLD1,171.69
2025/01/21 05:25:00,SA1,170.44
2025/01/21 05:25:00,TAS1,169.37
2025/01/21 05:25:00,VIC1,165.87
2025/01/21 05:30:00,NSW1,154.97
2025/01/21 05:30:00,QLD1,154.83
2025/01/21 05:30:00,SA1,170.44
2025/01/21 05:30:00,TAS1,168.45
2025/01/21 05:30:00,VIC1,164.96
2025/01/21 05:35:00,NSW1,155.62
2025/01/21 05:35:00,QLD1,156.52
2025/01/21 05:35:00,SA1,170.44
2025/01/21 05:35:00,TAS1,167.75
2025/01/21 05:35:00,VIC1,164.16
2025/01/21 05:40:00,NSW1,130.32
2025/01/21 05:40:00,QLD1,133.5
2025/01/21 05:40:00,SA1,190.26
2025/01/21 05:40:00,TAS1,184.69
2025/01/21 05:40:00,VIC1,186.54
2025/01/21 05:45:00,NSW1,95.38
2025/01/21 05:45:00,QLD1,99.95
2025/01/21 05:45:00,SA1,222.98
2025/01/21 05:45:00,TAS1,211.57
2025/01/21 05:45:00,VIC1,220.01
2025/01/21 05:50:00,NSW1,108.89
2025/01/21 05:50:00,QLD1,110.83
2025/01/21 05:50:00,SA1,170.44
2025/01/21 05:50:00,TAS1,170.06
2025/01/21 05:50:00,VIC1,167.88
2025/01/21 05:55:00,NSW1,95.74
2025/01/21 05:55:00,QLD1,99.75
2025/01/21 05:55:00,SA1,220.79
2025/01/21 05:55:00,TAS1,217.3
2025/01/21 05:55:00,VIC1,218.87
2025/01/21 06:00:00,NSW1,86.12
2025/01/21 06:00:00,QLD1,89.73
2025/01/21 06:00:00,SA1,228.44
2025/01/21 06:00:00,TAS1,230.65
2025/01/21 06:00:00,VIC1,228.05
2025/01/21 06:05:00,NSW1,104.5
2025/01/21 06:05:00,QLD1,109.73
2025/01/21 06:05:00,SA1,209.2
2025/01/21 06:05:00,TAS1,211.93
2025/01/21 06:05:00,VIC1,209.6
2025/01/21 06:10:00,NSW1,97.43
2025/01/21 06:10:00,QLD1,103.53
2025/01/21 06:10:00,SA1,220.86
2025/01/21 06:10:00,TAS1,221.12
2025/01/21 06:10:00,VIC1,218.1
2025/01/21 06:15:00,NSW1,105.96
2025/01/21 06:15:00,QLD1,110.83
2025/01/21 06:15:00,SA1,210.73
2025/01/21 06:15:00,TAS1,210.89
2025/01/21 06:15:00,VIC1,208.04
2025/01/21 06:20:00,NSW1,86.57
2025/01/21 06:20:00,QLD1,89.33
2025/01/21 06:20:00,SA1,228.44
2025/01/21 06:20:00,TAS1,229.25
2025/01/21 06:20:00,VIC1,226.08
2025/01/21 06:25:00,NSW1,88.81
2025/01/21 06:25:00,QLD1,91.11
2025/01/21 06:25:00,SA1,170.44
2025/01/21 06:25:00,TAS1,171.8
2025/01/21 06:25:00,VIC1,169.61
2025/01/21 06:30:00,NSW1,84.88
2025/01/21 06:30:00,QLD1,87.58
2025/01/21 06:30:00,SA1,170.44
2025/01/21 06:30:00,TAS1,170.72
2025/01/21 06:30:00,VIC1,168.53
2025/01/21 06:35:00,NSW1,84.51
2025/01/21 06:35:00,QLD1,86.63
2025/01/21 06:35:00,SA1,170.44
2025/01/21 06:35:00,TAS1,170.11
2025/01/21 06:35:00,VIC1,167.89
2025/01/21 06:40:00,NSW1,76.0
2025/01/21 06:40:00,QLD1,77.39
2025/01/21 06:40:00,SA1,178.02
2025/01/21 06:40:00,TAS1,179.35
2025/01/21 06:40:00,VIC1,176.53
2025/01/21 06:45:00,NSW1,19.43
2025/01/21 06:45:00,QLD1,20.14
2025/01/21 06:45:00,SA1,170.44
2025/01/21 06:45:00,TAS1,173.72
2025/01/21 06:45:00,VIC1,171.0
2025/01/21 06:50:00,NSW1,44.21
2025/01/21 06:50:00,QLD1,44.95
2025/01/21 06:50:00,SA1,170.44
2025/01/21 06:50:00,TAS1,172.66
2025/01/21 06:50:00,VIC1,169.97
2025/01/21 06:55:00,NSW1,45.1
2025/01/21 06:55:00,QLD1,44.95
2025/01/21 06:55:00,SA1,146.82
2025/01/21 06:55:00,TAS1,149.69
2025/01/21 06:55:00,VIC1,146.29
2025/01/21 07:00:00,NSW1,56.56
2025/01/21 07:00:00,QLD1,55.75
2025/01/21 07:00:00,SA1,138.0
2025/01/21 07:00:00,TAS1,140.08
2025/01/21 07:00:00,VIC1,135.55
2025/01/21 07:05:00,NSW1,55.31
2025/01/21 07:05:00,QLD1,52.84
2025/01/21 07:05:00,SA1,138.0
