结算时间(AEST),州/区域代码,电价(AUD$/MWh)
2025/01/01 00:05:00,NSW1,138.03
2025/01/01 00:10:00,NSW1,134.42
2025/01/01 00:15:00,NSW1,135.89
2025/01/01 00:20:00,NSW1,120.31
2025/01/01 00:25:00,NSW1,119.89
2025/01/01 00:30:00,NSW1,121.87
2025/01/01 00:35:00,NSW1,111.65
2025/01/01 00:40:00,NSW1,119.05
2025/01/01 00:45:00,NSW1,119.49
2025/01/01 00:50:00,NSW1,115.95
2025/01/01 00:55:00,NSW1,128.51
2025/01/01 01:00:00,NSW1,116.72
2025/01/01 01:05:00,NSW1,116.34
2025/01/01 01:10:00,NSW1,109.74
2025/01/01 01:15:00,NSW1,107.54
2025/01/01 01:20:00,NSW1,117.09
2025/01/01 01:25:00,NSW1,113.44
2025/01/01 01:30:00,NSW1,109.74
2025/01/01 01:35:00,NSW1,109.69
2025/01/01 01:40:00,NSW1,104.5
2025/01/01 01:45:00,NSW1,104.5
2025/01/01 01:50:00,NSW1,103.24
2025/01/01 01:55:00,NSW1,103.95
2025/01/01 02:00:00,NSW1,104.5
2025/01/01 02:05:00,NSW1,104.5
2025/01/01 02:10:00,NSW1,105.42
2025/01/01 02:15:00,NSW1,104.5
2025/01/01 02:20:00,NSW1,104.5
2025/01/01 02:25:00,NSW1,104.5
2025/01/01 02:30:00,NSW1,104.5
2025/01/01 02:35:00,NSW1,104.5
2025/01/01 02:40:00,NSW1,104.5
2025/01/01 02:45:00,NSW1,104.16
2025/01/01 02:50:00,NSW1,103.4
2025/01/01 02:55:00,NSW1,103.36
2025/01/01 03:00:00,NSW1,102.58
2025/01/01 03:05:00,NSW1,104.25
2025/01/01 03:10:00,NSW1,102.54
2025/01/01 03:15:00,NSW1,105.12
2025/01/01 03:20:00,NSW1,102.02
2025/01/01 03:25:00,NSW1,103.61
2025/01/01 03:30:00,NSW1,104.35
2025/01/01 03:35:00,NSW1,103.61
2025/01/01 03:40:00,NSW1,105.74
2025/01/01 03:45:00,NSW1,104.5
2025/01/01 03:50:00,NSW1,103.69
2025/01/01 03:55:00,NSW1,102.85
2025/01/01 04:00:00,NSW1,102.82
2025/01/01 04:05:00,NSW1,104.5
2025/01/01 04:10:00,NSW1,104.5
2025/01/01 04:15:00,NSW1,102.92
2025/01/01 04:20:00,NSW1,102.97
2025/01/01 04:25:00,NSW1,102.18
2025/01/01 04:30:00,NSW1,102.02
2025/01/01 04:35:00,NSW1,101.46
2025/01/01 04:40:00,NSW1,102.02
2025/01/01 04:45:00,NSW1,101.34
2025/01/01 04:50:00,NSW1,102.13
2025/01/01 04:55:00,NSW1,100.54
2025/01/01 05:00:00,NSW1,102.02
2025/01/01 05:05:00,NSW1,102.18
2025/01/01 05:10:00,NSW1,102.94
2025/01/01 05:15:00,NSW1,102.02
2025/01/01 05:20:00,NSW1,102.02
2025/01/01 05:25:00,NSW1,99.28
2025/01/01 05:30:00,NSW1,89.92
2025/01/01 05:35:00,NSW1,87.5
2025/01/01 05:40:00,NSW1,87.5
2025/01/01 05:45:00,NSW1,80.24
2025/01/01 05:50:00,NSW1,76.0
2025/01/01 05:55:00,NSW1,54.77
2025/01/01 06:00:00,NSW1,55.19
2025/01/01 06:05:00,NSW1,20.0
2025/01/01 06:10:00,NSW1,43.73
2025/01/01 06:15:00,NSW1,12.52
2025/01/01 06:20:00,NSW1,-15.0
2025/01/01 06:25:00,NSW1,-18.55
2025/01/01 06:30:00,NSW1,-18.68
2025/01/01 06:35:00,NSW1,-18.92
2025/01/01 06:40:00,NSW1,-18.77
2025/01/01 06:45:00,NSW1,20.32
2025/01/01 06:50:00,NSW1,-24.68
2025/01/01 06:55:00,NSW1,-29.21
2025/01/01 07:00:00,NSW1,-25.01
2025/01/01 07:05:00,NSW1,-24.72
2025/01/01 07:10:00,NSW1,-21.03
2025/01/01 07:15:00,NSW1,-29.27
2025/01/01 07:20:00,NSW1,-29.46
2025/01/01 07:25:00,NSW1,-29.85
2025/01/01 07:30:00,NSW1,-30.4
2025/01/01 07:35:00,NSW1,-25.62
2025/01/01 07:40:00,NSW1,-30.57
2025/01/01 07:45:00,NSW1,-31.34
2025/01/01 07:50:00,NSW1,-31.37
2025/01/01 07:55:00,NSW1,-31.01
2025/01/01 08:00:00,NSW1,-30.32
2025/01/01 08:05:00,NSW1,-27.32
2025/01/01 08:10:00,NSW1,-30.18
2025/01/01 08:15:00,NSW1,20.28
2025/01/01 08:20:00,NSW1,20.29
2025/01/01 08:25:00,NSW1,-26.45
2025/01/01 08:30:00,NSW1,32.72
2025/01/01 08:35:00,NSW1,-23.43
2025/01/01 08:40:00,NSW1,-23.31
2025/01/01 08:45:00,NSW1,-32.95
2025/01/01 08:50:00,NSW1,-32.01
2025/01/01 08:55:00,NSW1,-31.26
2025/01/01 09:00:00,NSW1,-33.0
2025/01/01 09:05:00,NSW1,-33.0
2025/01/01 09:10:00,NSW1,-33.0
2025/01/01 09:15:00,NSW1,-35.14
2025/01/01 09:20:00,NSW1,-33.0
2025/01/01 09:25:00,NSW1,-33.0
2025/01/01 09:30:00,NSW1,-32.56
2025/01/01 09:35:00,NSW1,-33.0
2025/01/01 09:40:00,NSW1,-33.37
2025/01/01 09:45:00,NSW1,-33.0
2025/01/01 09:50:00,NSW1,-31.6
2025/01/01 09:55:00,NSW1,-32.32
2025/01/01 10:00:00,NSW1,-33.0
2025/01/01 10:05:00,NSW1,-33.0
2025/01/01 10:10:00,NSW1,-34.04
2025/01/01 10:15:00,NSW1,-33.0
2025/01/01 10:20:00,NSW1,-34.46
2025/01/01 10:25:00,NSW1,-34.74
2025/01/01 10:30:00,NSW1,-36.22
2025/01/01 10:35:00,NSW1,-35.15
2025/01/01 10:40:00,NSW1,-35.32
2025/01/01 10:45:00,NSW1,-34.11
2025/01/01 10:50:00,NSW1,-33.0
2025/01/01 10:55:00,NSW1,-32.54
2025/01/01 11:00:00,NSW1,-33.0
2025/01/01 11:05:00,NSW1,-33.0
2025/01/01 11:10:00,NSW1,-32.16
2025/01/01 11:15:00,NSW1,-31.8
2025/01/01 11:20:00,NSW1,-31.63
2025/01/01 11:25:00,NSW1,-31.6
2025/01/01 11:30:00,NSW1,-31.58
2025/01/01 11:35:00,NSW1,-31.96
2025/01/01 11:40:00,NSW1,-31.81
2025/01/01 11:45:00,NSW1,-31.13
2025/01/01 11:50:00,NSW1,-31.75
2025/01/01 11:55:00,NSW1,-31.95
2025/01/01 12:00:00,NSW1,-31.18
2025/01/01 12:05:00,NSW1,-30.33
2025/01/01 12:10:00,NSW1,-9.42
2025/01/01 12:15:00,NSW1,-30.43
2025/01/01 12:20:00,NSW1,35.42
2025/01/01 12:25:00,NSW1,40.0
2025/01/01 12:30:00,NSW1,43.51
2025/01/01 12:35:00,NSW1,19.98
2025/01/01 12:40:00,NSW1,-30.62
2025/01/01 12:45:00,NSW1,-30.63
2025/01/01 12:50:00,NSW1,-30.0
2025/01/01 12:55:00,NSW1,1.0
2025/01/01 13:00:00,NSW1,-21.42
2025/01/01 13:05:00,NSW1,-29.93
2025/01/01 13:10:00,NSW1,-30.26
2025/01/01 13:15:00,NSW1,1.0
2025/01/01 13:20:00,NSW1,78.49
2025/01/01 13:25:00,NSW1,53.03
2025/01/01 13:30:00,NSW1,74.71
2025/01/01 13:35:00,NSW1,95.12
2025/01/01 13:40:00,NSW1,107.95
2025/01/01 13:45:00,NSW1,4.92
2025/01/01 13:50:00,NSW1,73.97
2025/01/01 13:55:00,NSW1,84.29
2025/01/01 14:00:00,NSW1,85.0
2025/01/01 14:05:00,NSW1,108.51
2025/01/01 14:10:00,NSW1,93.63
2025/01/01 14:15:00,NSW1,57.01
2025/01/01 14:20:00,NSW1,51.77
2025/01/01 14:25:00,NSW1,67.69
2025/01/01 14:30:00,NSW1,50.77
2025/01/01 14:35:00,NSW1,79.23
2025/01/01 14:40:00,NSW1,79.54
2025/01/01 14:45:00,NSW1,85.0
2025/01/01 14:50:00,NSW1,82.1
2025/01/01 14:55:00,NSW1,108.44
2025/01/01 15:00:00,NSW1,108.86
2025/01/01 15:05:00,NSW1,97.02
2025/01/01 15:10:00,NSW1,87.5
2025/01/01 15:15:00,NSW1,97.69
2025/01/01 15:20:00,NSW1,87.5
2025/01/01 15:25:00,NSW1,87.5
2025/01/01 15:30:00,NSW1,80.6
2025/01/01 15:35:00,NSW1,92.07
2025/01/01 15:40:00,NSW1,91.02
2025/01/01 15:45:00,NSW1,76.84
2025/01/01 15:50:00,NSW1,87.5
2025/01/01 15:55:00,NSW1,89.89
2025/01/01 16:00:00,NSW1,130.01
2025/01/01 16:05:00,NSW1,105.74
2025/01/01 16:10:00,NSW1,92.29
2025/01/01 16:15:00,NSW1,130.01
2025/01/01 16:20:00,NSW1,91.96
2025/01/01 16:25:00,NSW1,91.39
2025/01/01 16:30:00,NSW1,100.01
2025/01/01 16:35:00,NSW1,152.92
2025/01/01 16:40:00,NSW1,104.5
2025/01/01 16:45:00,NSW1,129.53
2025/01/01 16:50:00,NSW1,100.01
2025/01/01 16:55:00,NSW1,102.02
2025/01/01 17:00:00,NSW1,130.01
2025/01/01 17:05:00,NSW1,102.02
2025/01/01 17:10:00,NSW1,99.59
2025/01/01 17:15:00,NSW1,92.57
2025/01/01 17:20:00,NSW1,100.01
2025/01/01 17:25:00,NSW1,107.32
2025/01/01 17:30:00,NSW1,106.42
2025/01/01 17:35:00,NSW1,86.58
2025/01/01 17:40:00,NSW1,104.45
2025/01/01 17:45:00,NSW1,95.71
2025/01/01 17:50:00,NSW1,132.64
2025/01/01 17:55:00,NSW1,104.59
2025/01/01 18:00:00,NSW1,121.24
2025/01/01 18:05:00,NSW1,82.57
2025/01/01 18:10:00,NSW1,130.91
2025/01/01 18:15:00,NSW1,111.95
2025/01/01 18:20:00,NSW1,128.74
2025/01/01 18:25:00,NSW1,135.98
2025/01/01 18:30:00,NSW1,163.17
2025/01/01 18:35:00,NSW1,123.44
2025/01/01 18:40:00,NSW1,192.27
2025/01/01 18:45:00,NSW1,211.36
2025/01/01 18:50:00,NSW1,144.95
2025/01/01 18:55:00,NSW1,192.26
2025/01/01 19:00:00,NSW1,160.16
2025/01/01 19:05:00,NSW1,163.16
2025/01/01 19:10:00,NSW1,141.84
2025/01/01 19:15:00,NSW1,134.84
2025/01/01 19:20:00,NSW1,89.72
2025/01/01 19:25:00,NSW1,97.74
2025/01/01 19:30:00,NSW1,83.06
2025/01/01 19:35:00,NSW1,81.4
2025/01/01 19:40:00,NSW1,90.03
2025/01/01 19:45:00,NSW1,81.71
2025/01/01 19:50:00,NSW1,110.97
2025/01/01 19:55:00,NSW1,90.42
2025/01/01 20:00:00,NSW1,75.1
2025/01/01 20:05:00,NSW1,107.7
2025/01/01 20:10:00,NSW1,95.84
2025/01/01 20:15:00,NSW1,81.27
2025/01/01 20:20:00,NSW1,77.87
2025/01/01 20:25:00,NSW1,83.03
2025/01/01 20:30:00,NSW1,77.91
2025/01/01 20:35:00,NSW1,71.39
2025/01/01 20:40:00,NSW1,75.13
2025/01/01 20:45:00,NSW1,78.82
2025/01/01 20:50:00,NSW1,67.0
2025/01/01 20:55:00,NSW1,68.46
2025/01/01 21:00:00,NSW1,68.7
2025/01/01 21:05:00,NSW1,99.66
2025/01/01 21:10:00,NSW1,102.32
2025/01/01 21:15:00,NSW1,100.98
2025/01/01 21:20:00,NSW1,87.68
2025/01/01 21:25:00,NSW1,84.81
2025/01/01 21:30:00,NSW1,69.1
2025/01/01 21:35:00,NSW1,85.19
2025/01/01 21:40:00,NSW1,100.74
2025/01/01 21:45:00,NSW1,83.94
2025/01/01 21:50:00,NSW1,81.7
2025/01/01 21:55:00,NSW1,67.06
2025/01/01 22:00:00,NSW1,67.46
2025/01/01 22:05:00,NSW1,64.91
2025/01/01 22:10:00,NSW1,1510.0
2025/01/01 22:15:00,NSW1,78.72
2025/01/01 22:20:00,NSW1,120.12
2025/01/01 22:25:00,NSW1,115.97
2025/01/01 22:30:00,NSW1,113.32
2025/01/01 22:35:00,NSW1,93.14
2025/01/01 22:40:00,NSW1,106.36
2025/01/01 22:45:00,NSW1,79.11
2025/01/01 22:50:00,NSW1,90.99
2025/01/01 22:55:00,NSW1,86.41
2025/01/01 23:00:00,NSW1,71.48
2025/01/01 23:05:00,NSW1,93.55
2025/01/01 23:10:00,NSW1,143.93
2025/01/01 23:15:00,NSW1,99.68
2025/01/01 23:20:00,NSW1,98.23
2025/01/01 23:25:00,NSW1,102.71
2025/01/01 23:30:00,NSW1,93.92
2025/01/01 23:35:00,NSW1,86.04
2025/01/01 23:40:00,NSW1,93.92
2025/01/01 23:45:00,NSW1,83.4
2025/01/01 23:50:00,NSW1,93.81
2025/01/01 23:55:00,NSW1,93.14
2025/01/02 00:00:00,NSW1,88.79
2025/01/02 00:05:00,NSW1,90.34
2025/01/02 00:10:00,NSW1,93.14
2025/01/02 00:15:00,NSW1,82.99
2025/01/02 00:20:00,NSW1,83.92
2025/01/02 00:25:00,NSW1,85.89
2025/01/02 00:30:00,NSW1,76.0
2025/01/02 00:35:00,NSW1,76.0
2025/01/02 00:40:00,NSW1,82.99
2025/01/02 00:45:00,NSW1,76.0
2025/01/02 00:50:00,NSW1,76.0
2025/01/02 00:55:00,NSW1,76.0
2025/01/02 01:00:00,NSW1,76.0
2025/01/02 01:05:00,NSW1,77.71
2025/01/02 01:10:00,NSW1,77.23
2025/01/02 01:15:00,NSW1,85.0
2025/01/02 01:20:00,NSW1,85.0
2025/01/02 01:25:00,NSW1,76.72
2025/01/02 01:30:00,NSW1,76.72
2025/01/02 01:35:00,NSW1,79.1
2025/01/02 01:40:00,NSW1,76.72
2025/01/02 01:45:00,NSW1,76.72
2025/01/02 01:50:00,NSW1,76.72
2025/01/02 01:55:00,NSW1,75.9
2025/01/02 02:00:00,NSW1,75.9
2025/01/02 02:05:00,NSW1,75.9
2025/01/02 02:10:00,NSW1,76.0
2025/01/02 02:15:00,NSW1,76.0
2025/01/02 02:20:00,NSW1,76.0
2025/01/02 02:25:00,NSW1,76.0
2025/01/02 02:30:00,NSW1,76.0
2025/01/02 02:35:00,NSW1,76.0
2025/01/02 02:40:00,NSW1,76.0
2025/01/02 02:45:00,NSW1,76.0
2025/01/02 02:50:00,NSW1,76.0
2025/01/02 02:55:00,NSW1,76.0
2025/01/02 03:00:00,NSW1,76.0
2025/01/02 03:05:00,NSW1,76.0
2025/01/02 03:10:00,NSW1,76.0
2025/01/02 03:15:00,NSW1,76.0
2025/01/02 03:20:00,NSW1,76.0
2025/01/02 03:25:00,NSW1,76.0
2025/01/02 03:30:00,NSW1,76.0
2025/01/02 03:35:00,NSW1,76.0
2025/01/02 03:40:00,NSW1,76.0
2025/01/02 03:45:00,NSW1,76.0
2025/01/02 03:50:00,NSW1,76.0
2025/01/02 03:55:00,NSW1,76.0
2025/01/02 04:00:00,NSW1,76.0
2025/01/02 04:05:00,NSW1,76.0
2025/01/02 04:10:00,NSW1,76.0
2025/01/02 04:15:00,NSW1,75.9
2025/01/02 04:20:00,NSW1,76.0
2025/01/02 04:25:00,NSW1,75.9
2025/01/02 04:30:00,NSW1,75.9
2025/01/02 04:35:00,NSW1,75.9
2025/01/02 04:40:00,NSW1,76.0
2025/01/02 04:45:00,NSW1,68.96
2025/01/02 04:50:00,NSW1,69.62
2025/01/02 04:55:00,NSW1,76.0
2025/01/02 05:00:00,NSW1,76.0
2025/01/02 05:05:00,NSW1,68.96
2025/01/02 05:10:00,NSW1,76.0
2025/01/02 05:15:00,NSW1,76.0
2025/01/02 05:20:00,NSW1,76.72
2025/01/02 05:25:00,NSW1,76.72
2025/01/02 05:30:00,NSW1,75.9
2025/01/02 05:35:00,NSW1,75.9
2025/01/02 05:40:00,NSW1,75.9
2025/01/02 05:45:00,NSW1,56.98
2025/01/02 05:50:00,NSW1,56.52
2025/01/02 05:55:00,NSW1,10.68
2025/01/02 06:00:00,NSW1,0.53
2025/01/02 06:05:00,NSW1,10.65
2025/01/02 06:10:00,NSW1,10.65
2025/01/02 06:15:00,NSW1,-15.0
2025/01/02 06:20:00,NSW1,-4.59
2025/01/02 06:25:00,NSW1,-20.55
2025/01/02 06:30:00,NSW1,1.0
2025/01/02 06:35:00,NSW1,56.98
2025/01/02 06:40:00,NSW1,75.9
2025/01/02 06:45:00,NSW1,84.61
2025/01/02 06:50:00,NSW1,75.9
2025/01/02 06:55:00,NSW1,-31.01
2025/01/02 07:00:00,NSW1,56.98
2025/01/02 07:05:00,NSW1,83.28
2025/01/02 07:10:00,NSW1,105.74
2025/01/02 07:15:00,NSW1,84.1
2025/01/02 07:20:00,NSW1,75.9
2025/01/02 07:25:00,NSW1,75.9
2025/01/02 07:30:00,NSW1,82.52
2025/01/02 07:35:00,NSW1,88.8
2025/01/02 07:40:00,NSW1,83.49
2025/01/02 07:45:00,NSW1,76.72
2025/01/02 07:50:00,NSW1,76.72
2025/01/02 07:55:00,NSW1,-31.01
2025/01/02 08:00:00,NSW1,57.01
2025/01/02 08:05:00,NSW1,57.01
2025/01/02 08:10:00,NSW1,76.72
2025/01/02 08:15:00,NSW1,76.72
2025/01/02 08:20:00,NSW1,69.29
2025/01/02 08:25:00,NSW1,74.7
2025/01/02 08:30:00,NSW1,74.74
2025/01/02 08:35:00,NSW1,56.98
2025/01/02 08:40:00,NSW1,52.98
2025/01/02 08:45:00,NSW1,49.71
2025/01/02 08:50:00,NSW1,38.15
2025/01/02 08:55:00,NSW1,57.01
2025/01/02 09:00:00,NSW1,50.31
2025/01/02 09:05:00,NSW1,52.4
2025/01/02 09:10:00,NSW1,61.01
2025/01/02 09:15:00,NSW1,40.98
2025/01/02 09:20:00,NSW1,35.88
2025/01/02 09:25:00,NSW1,41.31
2025/01/02 09:30:00,NSW1,19.06
2025/01/02 09:35:00,NSW1,25.02
2025/01/02 09:40:00,NSW1,33.73
2025/01/02 09:45:00,NSW1,41.43
2025/01/02 09:50:00,NSW1,36.0
2025/01/02 09:55:00,NSW1,18.36
2025/01/02 10:00:00,NSW1,1.0
2025/01/02 10:05:00,NSW1,77.99
2025/01/02 10:10:00,NSW1,76.59
2025/01/02 10:15:00,NSW1,57.11
2025/01/02 10:20:00,NSW1,70.79
2025/01/02 10:25:00,NSW1,56.98
2025/01/02 10:30:00,NSW1,58.16
2025/01/02 10:35:00,NSW1,70.74
2025/01/02 10:40:00,NSW1,62.81
2025/01/02 10:45:00,NSW1,47.56
2025/01/02 10:50:00,NSW1,57.01
2025/01/02 10:55:00,NSW1,37.75
2025/01/02 11:00:00,NSW1,57.01
2025/01/02 11:05:00,NSW1,-22.43
2025/01/02 11:10:00,NSW1,38.02
2025/01/02 11:15:00,NSW1,66.01
2025/01/02 11:20:00,NSW1,45.05
2025/01/02 11:25:00,NSW1,-22.06
2025/01/02 11:30:00,NSW1,-22.31
2025/01/02 11:35:00,NSW1,-22.3
2025/01/02 11:40:00,NSW1,-22.6
2025/01/02 11:45:00,NSW1,-27.27
2025/01/02 11:50:00,NSW1,-31.01
2025/01/02 11:55:00,NSW1,-34.76
2025/01/02 12:00:00,NSW1,-34.79
2025/01/02 12:05:00,NSW1,-36.79
2025/01/02 12:10:00,NSW1,-36.99
2025/01/02 12:15:00,NSW1,-34.07
2025/01/02 12:20:00,NSW1,-33.66
2025/01/02 12:25:00,NSW1,-33.0
2025/01/02 12:30:00,NSW1,-33.0
2025/01/02 12:35:00,NSW1,-33.79
2025/01/02 12:40:00,NSW1,-33.0
2025/01/02 12:45:00,NSW1,-33.0
2025/01/02 12:50:00,NSW1,-33.0
2025/01/02 12:55:00,NSW1,-33.86
2025/01/02 13:00:00,NSW1,-32.45
2025/01/02 13:05:00,NSW1,-23.46
2025/01/02 13:10:00,NSW1,37.87
2025/01/02 13:15:00,NSW1,36.94
2025/01/02 13:20:00,NSW1,36.0
2025/01/02 13:25:00,NSW1,5.48
2025/01/02 13:30:00,NSW1,35.28
2025/01/02 13:35:00,NSW1,36.0
2025/01/02 13:40:00,NSW1,35.27
2025/01/02 13:45:00,NSW1,36.0
2025/01/02 13:50:00,NSW1,36.0
2025/01/02 13:55:00,NSW1,56.35
2025/01/02 14:00:00,NSW1,56.98
2025/01/02 14:05:00,NSW1,56.96
2025/01/02 14:10:00,NSW1,40.64
2025/01/02 14:15:00,NSW1,36.0
2025/01/02 14:20:00,NSW1,33.68
2025/01/02 14:25:00,NSW1,33.42
2025/01/02 14:30:00,NSW1,36.0
2025/01/02 14:35:00,NSW1,33.33
2025/01/02 14:40:00,NSW1,33.53
2025/01/02 14:45:00,NSW1,33.29
2025/01/02 14:50:00,NSW1,1.0
2025/01/02 14:55:00,NSW1,33.76
2025/01/02 15:00:00,NSW1,33.36
2025/01/02 15:05:00,NSW1,35.88
2025/01/02 15:10:00,NSW1,32.78
2025/01/02 15:15:00,NSW1,44.39
2025/01/02 15:20:00,NSW1,32.34
2025/01/02 15:25:00,NSW1,20.0
2025/01/02 15:30:00,NSW1,35.88
2025/01/02 15:35:00,NSW1,54.49
2025/01/02 15:40:00,NSW1,54.75
2025/01/02 15:45:00,NSW1,55.96
2025/01/02 15:50:00,NSW1,55.41
2025/01/02 15:55:00,NSW1,76.3
2025/01/02 16:00:00,NSW1,76.0
2025/01/02 16:05:00,NSW1,57.01
2025/01/02 16:10:00,NSW1,75.9
2025/01/02 16:15:00,NSW1,76.0
2025/01/02 16:20:00,NSW1,59.02
2025/01/02 16:25:00,NSW1,57.41
2025/01/02 16:30:00,NSW1,76.0
2025/01/02 16:35:00,NSW1,75.9
2025/01/02 16:40:00,NSW1,75.9
2025/01/02 16:45:00,NSW1,57.01
2025/01/02 16:50:00,NSW1,45.56
2025/01/02 16:55:00,NSW1,56.98
2025/01/02 17:00:00,NSW1,56.98
2025/01/02 17:05:00,NSW1,75.45
2025/01/02 17:10:00,NSW1,36.0
2025/01/02 17:15:00,NSW1,57.01
2025/01/02 17:20:00,NSW1,72.85
2025/01/02 17:25:00,NSW1,70.76
2025/01/02 17:30:00,NSW1,70.77
2025/01/02 17:35:00,NSW1,69.41
2025/01/02 17:40:00,NSW1,69.78
2025/01/02 17:45:00,NSW1,76.46
2025/01/02 17:50:00,NSW1,72.92
2025/01/02 17:55:00,NSW1,40.09
2025/01/02 18:00:00,NSW1,56.33
2025/01/02 18:05:00,NSW1,57.91
2025/01/02 18:10:00,NSW1,70.16
2025/01/02 18:15:00,NSW1,88.34
2025/01/02 18:20:00,NSW1,67.69
2025/01/02 18:25:00,NSW1,67.82
2025/01/02 18:30:00,NSW1,75.12
2025/01/02 18:35:00,NSW1,65.42
2025/01/02 18:40:00,NSW1,79.39
2025/01/02 18:45:00,NSW1,72.64
2025/01/02 18:50:00,NSW1,79.87
2025/01/02 18:55:00,NSW1,88.42
2025/01/02 19:00:00,NSW1,100.01
2025/01/02 19:05:00,NSW1,80.19
2025/01/02 19:10:00,NSW1,88.06
2025/01/02 19:15:00,NSW1,74.96
2025/01/02 19:20:00,NSW1,84.69
2025/01/02 19:25:00,NSW1,79.62
2025/01/02 19:30:00,NSW1,87.57
2025/01/02 19:35:00,NSW1,79.81
2025/01/02 19:40:00,NSW1,78.58
2025/01/02 19:45:00,NSW1,79.03
2025/01/02 19:50:00,NSW1,77.83
2025/01/02 19:55:00,NSW1,85.58
2025/01/02 20:00:00,NSW1,76.92
2025/01/02 20:05:00,NSW1,71.73
2025/01/02 20:10:00,NSW1,71.95
2025/01/02 20:15:00,NSW1,76.0
2025/01/02 20:20:00,NSW1,70.5
2025/01/02 20:25:00,NSW1,76.0
2025/01/02 20:30:00,NSW1,71.85
2025/01/02 20:35:00,NSW1,77.96
2025/01/02 20:40:00,NSW1,77.83
2025/01/02 20:45:00,NSW1,77.82
2025/01/02 20:50:00,NSW1,76.0
2025/01/02 20:55:00,NSW1,76.0
2025/01/02 21:00:00,NSW1,76.72
2025/01/02 21:05:00,NSW1,76.72
2025/01/02 21:10:00,NSW1,76.72
2025/01/02 21:15:00,NSW1,76.72
2025/01/02 21:20:00,NSW1,76.72
2025/01/02 21:25:00,NSW1,76.72
2025/01/02 21:30:00,NSW1,78.09
2025/01/02 21:35:00,NSW1,85.18
2025/01/02 21:40:00,NSW1,87.5
2025/01/02 21:45:00,NSW1,81.97
2025/01/02 21:50:00,NSW1,81.0
2025/01/02 21:55:00,NSW1,81.49
2025/01/02 22:00:00,NSW1,81.15
2025/01/02 22:05:00,NSW1,63.02
2025/01/02 22:10:00,NSW1,86.03
2025/01/02 22:15:00,NSW1,83.4
2025/01/02 22:20:00,NSW1,83.4
2025/01/02 22:25:00,NSW1,83.4
2025/01/02 22:30:00,NSW1,76.72
2025/01/02 22:35:00,NSW1,97.62
2025/01/02 22:40:00,NSW1,85.0
2025/01/02 22:45:00,NSW1,76.82
2025/01/02 22:50:00,NSW1,76.72
2025/01/02 22:55:00,NSW1,76.0
2025/01/02 23:00:00,NSW1,76.72
2025/01/02 23:05:00,NSW1,85.3
2025/01/02 23:10:00,NSW1,97.04
2025/01/02 23:15:00,NSW1,87.5
2025/01/02 23:20:00,NSW1,85.0
2025/01/02 23:25:00,NSW1,84.8
2025/01/02 23:30:00,NSW1,84.84
2025/01/02 23:35:00,NSW1,84.46
2025/01/02 23:40:00,NSW1,93.6
2025/01/02 23:45:00,NSW1,85.0
2025/01/02 23:50:00,NSW1,87.5
2025/01/02 23:55:00,NSW1,85.0
2025/01/03 00:00:00,NSW1,77.63
2025/01/03 00:05:00,NSW1,85.0
2025/01/03 00:10:00,NSW1,85.0
2025/01/03 00:15:00,NSW1,85.0
2025/01/03 00:20:00,NSW1,85.0
2025/01/03 00:25:00,NSW1,84.3
2025/01/03 00:30:00,NSW1,76.82
2025/01/03 00:35:00,NSW1,84.43
2025/01/03 00:40:00,NSW1,78.01
2025/01/03 00:45:00,NSW1,84.15
2025/01/03 00:50:00,NSW1,77.09
2025/01/03 00:55:00,NSW1,75.74
2025/01/03 01:00:00,NSW1,76.72
2025/01/03 01:05:00,NSW1,76.0
2025/01/03 01:10:00,NSW1,76.72
2025/01/03 01:15:00,NSW1,76.72
2025/01/03 01:20:00,NSW1,75.9
2025/01/03 01:25:00,NSW1,78.37
2025/01/03 01:30:00,NSW1,76.72
2025/01/03 01:35:00,NSW1,77.49
2025/01/03 01:40:00,NSW1,76.72
2025/01/03 01:45:00,NSW1,76.72
2025/01/03 01:50:00,NSW1,76.72
2025/01/03 01:55:00,NSW1,76.72
2025/01/03 02:00:00,NSW1,76.02
2025/01/03 02:05:00,NSW1,75.9
2025/01/03 02:10:00,NSW1,76.72
2025/01/03 02:15:00,NSW1,76.72
2025/01/03 02:20:00,NSW1,76.72
2025/01/03 02:25:00,NSW1,75.9
2025/01/03 02:30:00,NSW1,76.72
2025/01/03 02:35:00,NSW1,79.08
2025/01/03 02:40:00,NSW1,79.09
2025/01/03 02:45:00,NSW1,79.73
2025/01/03 02:50:00,NSW1,82.3
2025/01/03 02:55:00,NSW1,75.9
2025/01/03 03:00:00,NSW1,76.72
2025/01/03 03:05:00,NSW1,75.9
2025/01/03 03:10:00,NSW1,76.72
2025/01/03 03:15:00,NSW1,78.6
2025/01/03 03:20:00,NSW1,76.72
2025/01/03 03:25:00,NSW1,76.72
2025/01/03 03:30:00,NSW1,76.72
2025/01/03 03:35:00,NSW1,76.72
2025/01/03 03:40:00,NSW1,86.21
2025/01/03 03:45:00,NSW1,79.67
2025/01/03 03:50:00,NSW1,79.68
2025/01/03 03:55:00,NSW1,78.16
2025/01/03 04:00:00,NSW1,76.72
2025/01/03 04:05:00,NSW1,75.9
2025/01/03 04:10:00,NSW1,90.99
2025/01/03 04:15:00,NSW1,75.9
2025/01/03 04:20:00,NSW1,82.81
2025/01/03 04:25:00,NSW1,76.72
2025/01/03 04:30:00,NSW1,77.63
